,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,APPROVAL_STATUS,AGE,EMPLOYEE_FROM_YEARS
243,5009095,0,0,0,1,765000.0,Working,Higher education,Married,House ,1,0,0,3.0,0.0,33,3
244,5009096,1,1,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,1,3.0,0.0,37,12
245,5009097,1,1,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,1,3.0,0.0,37,12
246,5009098,1,1,0,1,270000.0,Commercial associate,Secondary ,Married,House ,0,0,1,3.0,0.0,37,12
247,5009099,1,1,0,0,315000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,36,1
248,5009100,1,1,0,0,315000.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,36,1
249,5009103,0,0,0,2,157500.0,Working,Secondary ,Married,With parents,0,1,0,4.0,0.0,35,11
250,5009104,0,0,0,2,157500.0,Working,Secondary ,Married,With parents,0,1,0,4.0,0.0,35,11
251,5009105,0,0,0,2,157500.0,Working,Secondary ,Married,With parents,0,1,0,4.0,0.0,35,11
252,5009106,0,0,0,2,157500.0,Working,Secondary ,Married,With parents,0,1,0,4.0,0.0,35,11
253,5112876,0,0,0,2,157500.0,Working,Secondary ,Married,With parents,0,1,0,4.0,0.0,35,11
254,5009108,0,1,0,0,360000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,41,7
255,5009109,0,1,0,0,360000.0,Commercial associate,Secondary ,Married,House ,0,0,0,2.0,0.0,41,7
256,5009110,1,1,0,0,112500.0,Commercial associate,Higher education,Married,House ,0,0,1,2.0,0.0,24,0
257,5009116,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
258,5009117,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
259,5009118,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
260,5009120,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
261,5009122,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
262,5009123,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
263,5009124,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
264,5009125,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
265,5009126,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
266,5009127,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
267,5009128,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
268,5009129,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
269,5009130,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
270,5009131,1,1,1,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,1.0,0.0,43,1
271,5009133,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
272,5009134,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
273,5009135,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
274,5009136,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
275,5009137,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
276,5009138,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
277,5009139,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
278,5009140,0,1,0,0,382500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,59,-1001
279,5009141,1,1,1,0,135000.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,26,4
280,5009142,1,1,1,0,135000.0,Working,Secondary ,Civil marriage,House ,1,1,0,2.0,0.0,26,4
281,5009143,0,0,1,0,225000.0,Pensioner,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,50,-1001
282,5009144,0,0,1,0,225000.0,Pensioner,Secondary ,Civil marriage,House ,0,0,0,2.0,0.0,50,-1001
283,5009145,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,43,10
284,5009146,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,43,10
285,5009147,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,43,10
286,5009149,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,43,10
287,5009150,0,0,1,0,315000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,43,10
288,5009151,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
289,5009152,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
290,5009153,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
291,5009154,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
292,5009155,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
293,5009156,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
294,5009157,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
295,5009158,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
296,5009159,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
297,5009160,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
298,5009161,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
299,5009162,1,1,1,0,180000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,53,7
300,5009163,1,1,1,0,157500.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,35,8
301,5009164,1,1,1,0,157500.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,35,8
302,5009165,1,1,1,0,157500.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,35,8
303,5009166,1,1,1,0,157500.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,35,8
304,5009168,1,1,1,0,157500.0,Working,Secondary ,Married,House ,0,1,0,2.0,0.0,35,8
305,5009170,1,0,1,0,144000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,62,-1001
306,5009177,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
307,5009178,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
308,5009179,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
309,5009180,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
310,5009181,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
311,5009182,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
312,5009183,0,0,1,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,2.0,0.0,50,3
313,5009186,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
314,5009187,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
315,5009188,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
316,5009189,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
317,5009190,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
318,5009191,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
319,5009192,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
320,5009193,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,48,15
321,5009195,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
322,5009196,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
323,5009198,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
324,5009201,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
325,5009202,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
326,5009203,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
327,5009204,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
328,5009205,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
329,5009206,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
330,5009207,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
331,5009208,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
332,5009209,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
333,5009210,1,1,1,0,292500.0,State servant,Secondary ,Married,House ,1,1,0,2.0,0.0,57,23
334,5009213,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,33,2
335,5009215,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,33,2
336,5009216,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,33,2
337,5009217,1,1,1,0,270000.0,Working,Higher education,Married,House ,1,1,0,2.0,0.0,33,2
338,5009220,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
339,5009222,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
340,5009223,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
341,5009224,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
342,5009225,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
343,5009226,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
344,5009227,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
345,5009232,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
346,5009233,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
347,5009234,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
348,5009236,1,0,1,0,225000.0,Working,Secondary ,Married,House ,1,0,0,2.0,0.0,40,2
349,5009238,0,0,1,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,0.0,29,2
350,5009239,0,0,1,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,0.0,29,2
351,5009240,0,0,1,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,0.0,29,2
352,5009241,0,0,1,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,2.0,0.0,29,2
353,5009242,1,1,1,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,1,0,1.0,0.0,52,14
354,5009243,1,1,1,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,1,0,1.0,0.0,52,14
355,5009244,1,1,1,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,1,0,1.0,0.0,52,14
356,5009246,1,1,1,0,135000.0,Commercial associate,Secondary ,Married,House ,0,1,0,2.0,0.0,38,5
357,5009247,1,1,1,0,135000.0,Commercial associate,Secondary ,Married,House ,0,1,0,2.0,0.0,38,5
358,5009248,1,1,1,0,135000.0,Commercial associate,Secondary ,Married,House ,0,1,0,2.0,0.0,38,5
359,5009249,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,27,2
360,5009250,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,27,2
361,5009251,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,27,2
362,5009252,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,27,2
363,5009253,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,27,2
364,5009255,1,1,1,0,144000.0,Working,Secondary ,Single ,House ,0,0,0,1.0,0.0,43,24
365,5009257,1,1,1,0,144000.0,Working,Secondary ,Single ,House ,0,0,0,1.0,0.0,43,24
366,5009258,1,1,1,0,144000.0,Working,Secondary ,Single ,House ,0,0,0,1.0,0.0,43,24
367,5009260,1,1,1,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,0.0,39,3
368,5009261,1,1,1,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,0.0,39,3
369,5009262,1,1,1,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,0.0,39,3
370,5009263,1,1,1,0,202500.0,State servant,Higher education,Married,With parents,0,1,0,2.0,0.0,39,3
371,5009264,1,1,1,0,40500.0,Pensioner,Secondary ,Single ,House ,0,0,0,1.0,0.0,57,-1001
372,5009265,0,0,1,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,0.0,28,4
373,5009266,0,0,1,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,0.0,28,4
374,5009267,0,0,1,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,0.0,28,4
375,5009268,0,0,1,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,0.0,28,4
376,5009269,0,0,1,0,337500.0,State servant,Higher education,Married,With parents,1,1,0,2.0,0.0,28,4
377,5009270,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
378,5009271,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
379,5009272,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
380,5009274,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
381,5009275,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
382,5009276,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
383,5009277,0,1,1,0,180000.0,Commercial associate,Secondary ,Married,Municipal apartment,0,1,0,2.0,0.0,40,6
384,5009278,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
385,5009279,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
386,5009280,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
387,5009281,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
388,5009284,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
389,5009285,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
390,5009286,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
391,5009287,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
392,5009289,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
393,5009290,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
394,5009291,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
395,5009292,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
396,5009293,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
397,5009294,1,1,1,0,130500.0,Working,Secondary ,Civil marriage,House ,0,1,0,2.0,0.0,41,13
398,5009295,1,1,1,0,144000.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,57,-1001
399,5009296,1,1,1,0,144000.0,Pensioner,Secondary ,Married,House ,0,1,0,2.0,0.0,57,-1001
400,5009297,1,1,1,0,193500.0,Working,Secondary ,Single ,Municipal apartment,0,1,0,1.0,0.0,44,5
401,5009299,1,1,1,0,193500.0,Working,Secondary ,Single ,Municipal apartment,0,1,0,1.0,0.0,44,5
402,5009300,1,1,1,0,193500.0,Working,Secondary ,Single ,Municipal apartment,0,1,0,1.0,0.0,44,5
403,5009301,1,1,1,0,193500.0,Working,Secondary ,Single ,Municipal apartment,0,1,0,1.0,0.0,44,5
404,5009302,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,60,-1001
405,5009303,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,60,-1001
406,5009304,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,60,-1001
407,5009305,1,1,1,0,112500.0,Pensioner,Secondary ,Widow,House ,0,0,0,1.0,0.0,60,-1001
408,5009306,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
409,5009307,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
410,5009308,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
411,5009309,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
412,5009310,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
413,5009311,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
414,5009312,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
415,5009313,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
416,5009314,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
417,5009315,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
418,5009316,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
419,5009317,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
420,5009318,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
421,5009319,1,0,1,0,135000.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,55,-1001
422,5009325,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
423,5009327,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
424,5009328,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
425,5009329,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
426,5009330,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
427,5009331,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
428,5009332,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
429,5009333,0,0,1,0,267750.0,Working,Higher education,Married,House ,0,1,0,2.0,0.0,57,12
430,5009335,1,1,1,0,139500.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,44,19
431,5009336,1,1,1,0,139500.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,44,19
432,5009337,1,1,1,0,139500.0,Working,Higher education,Separated,House ,0,0,0,1.0,0.0,44,19
433,5009338,0,1,1,0,67500.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,51,14
434,5009339,0,1,1,0,67500.0,Working,Secondary ,Married,House ,1,1,0,2.0,0.0,51,14
435,5009340,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
436,5009341,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
437,5009342,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
438,5009343,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
439,5009344,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
440,5009345,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
441,5009346,0,0,1,0,252000.0,Working,Secondary ,Married,House ,0,0,0,2.0,0.0,29,6
442,5009349,0,1,1,0,180000.0,Commercial associate,Lower secondary,Married,House ,0,1,0,2.0,0.0,57,0
443,5009354,0,1,1,0,180000.0,Commercial associate,Lower secondary,Married,House ,0,1,0,2.0,0.0,57,0
444,5009355,1,1,1,0,135000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,53,14
445,5009358,1,1,1,0,135000.0,Commercial associate,Secondary ,Married,House ,1,1,0,2.0,0.0,53,14
446,5009359,1,0,1,0,900000.0,Working,Higher education,Single ,House ,0,0,0,1.0,0.0,52,20
447,5009360,1,0,1,0,900000.0,Working,Higher education,Single ,House ,0,0,0,1.0,0.0,52,20
448,5009361,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
449,5009362,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
450,5009363,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
451,5009364,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
452,5009365,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
453,5009366,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
454,5009367,0,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House ,1,0,0,2.0,0.0,40,1
455,5009368,0,0,1,0,115290.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,63,-1001
456,5009369,0,0,1,0,115290.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,63,-1001
457,5009370,0,0,1,0,115290.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,63,-1001
458,5009371,0,0,1,0,115290.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,63,-1001
459,5009372,0,0,1,0,115290.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,63,-1001
460,5009373,0,0,1,0,115290.0,Pensioner,Secondary ,Married,House ,0,1,1,2.0,0.0,63,-1001
461,5009378,1,1,1,2,225000.0,Working,Higher education,Married,House ,1,0,1,4.0,0.0,30,4
462,5009379,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,25,3
463,5009380,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,25,3
464,5009381,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,25,3
465,5009382,0,0,1,1,135000.0,Working,Secondary ,Married,House ,1,0,0,3.0,0.0,25,3
466,5009383,1,1,1,0,450000.0,State servant,Higher education,Married,House ,0,1,0,2.0,0.0,40,15
467,5009384,1,1,1,0,450000.0,State servant,Higher education,Married,House ,0,1,0,2.0,0.0,40,15
468,5009386,1,1,1,0,450000.0,State servant,Higher education,Married,House ,0,1,0,2.0,0.0,40,15
469,5009387,1,1,1,0,450000.0,State servant,Higher education,Married,House ,0,1,0,2.0,0.0,40,15
470,5009389,0,1,1,0,279000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,30,8
471,5009391,0,1,1,0,279000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,30,8
472,5009392,0,1,1,0,279000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,30,8
473,5009393,0,1,1,0,279000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,30,8
474,5009394,0,1,1,0,279000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,30,8
475,5009395,0,1,1,0,279000.0,State servant,Higher education,Single ,House ,0,0,0,1.0,0.0,30,8
476,5009396,1,1,1,1,76500.0,Working,Higher education,Civil marriage,House ,1,0,0,3.0,0.0,34,1
477,5009397,1,1,1,1,76500.0,Working,Higher education,Civil marriage,House ,1,0,0,3.0,0.0,34,1
478,5009398,1,1,1,1,76500.0,Working,Higher education,Civil marriage,House ,1,0,0,3.0,0.0,34,1
